Artist,Title,Label,Path,Chorus_Path,extracted_chorus_path
Sam Smith,Too Good At Goodbyes,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Too Good At Goodbyes - Sam Smith.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Too Good At Goodbyes - Sam Smith.mp3.wav,Extract_Chorus/Too Good At Goodbyes - Sam Smith.wav
Drake,Nonstop,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Nonstop - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Nonstop - Drake.mp3.wav,Extract_Chorus/Nonstop - Drake.wav
Cardi B,Bodak Yellow (Money Moves),1,/home/yamen/Projects/Technocolabs/sample_data/popular/Bodak Yellow (Money Moves) - Cardi B.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Bodak Yellow (Money Moves) - Cardi B.mp3.wav,Extract_Chorus/Bodak Yellow (Money Moves) - Cardi B.wav
Maroon 5,Wait,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Wait - Maroon 5.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Wait - Maroon 5.mp3.wav,Extract_Chorus/Wait - Maroon 5.wav
Cardi B,Be Careful,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Be Careful - Cardi B.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Be Careful - Cardi B.mp3.wav,Extract_Chorus/Be Careful - Cardi B.wav
Ariana Grande,God Is A Woman,1,/home/yamen/Projects/Technocolabs/sample_data/popular/God Is A Woman - Ariana Grande.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/God Is A Woman - Ariana Grande.mp3.wav,Extract_Chorus/God Is A Woman - Ariana Grande.wav
Khalid,Young Dumb & Broke,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Young Dumb & Broke - Khalid.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Young Dumb & Broke - Khalid.mp3.wav,Extract_Chorus/Young Dumb & Broke - Khalid.wav
Imagine Dragons,Natural,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Natural - Imagine Dragons.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Natural - Imagine Dragons.mp3.wav,Extract_Chorus/Natural - Imagine Dragons.wav
Ed Sheeran,Shape Of You,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Shape Of You - Ed Sheeran.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Shape Of You - Ed Sheeran.mp3.wav,Extract_Chorus/Shape Of You - Ed Sheeran.wav
The Weeknd,Call Out My Name,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Call Out My Name - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Call Out My Name - The Weeknd.mp3.wav,Extract_Chorus/Call Out My Name - The Weeknd.wav
Drake,I'm Upset,1,/home/yamen/Projects/Technocolabs/sample_data/popular/I'm Upset - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/I'm Upset - Drake.mp3.wav,Extract_Chorus/I'm Upset - Drake.wav
XXXTENTACION,Moonlight,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Moonlight - XXXTENTACION.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Moonlight - XXXTENTACION.mp3.wav,Extract_Chorus/Moonlight - XXXTENTACION.wav
XXXTENTACION,Changes,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Changes - XXXTENTACION.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Changes - XXXTENTACION.mp3.wav,Extract_Chorus/Changes - XXXTENTACION.wav
Luke Combs,One Number Away,1,/home/yamen/Projects/Technocolabs/sample_data/popular/One Number Away - Luke Combs.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/One Number Away - Luke Combs.mp3.wav,Extract_Chorus/One Number Away - Luke Combs.wav
Imagine Dragons,Believer,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Believer - Imagine Dragons.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Believer - Imagine Dragons.mp3.wav,Extract_Chorus/Believer - Imagine Dragons.wav
Bruno Mars,That's What I Like,1,/home/yamen/Projects/Technocolabs/sample_data/popular/That's What I Like - Bruno Mars.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/That's What I Like - Bruno Mars.mp3.wav,Extract_Chorus/That's What I Like - Bruno Mars.wav
Kendrick Lamar,Humble.,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Humble. - Kendrick Lamar.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Humble. - Kendrick Lamar.mp3.wav,Extract_Chorus/Humble. - Kendrick Lamar.wav
Future,Mask Off,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Mask Off - Future.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Mask Off - Future.mp3.wav,Extract_Chorus/Mask Off - Future.wav
Bruno Mars,24K Magic,1,/home/yamen/Projects/Technocolabs/sample_data/popular/24K Magic - Bruno Mars.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/24K Magic - Bruno Mars.mp3.wav,Extract_Chorus/24K Magic - Bruno Mars.wav
Khalid,Location,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Location - Khalid.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Location - Khalid.mp3.wav,Extract_Chorus/Location - Khalid.wav
Shawn Mendes,There's Nothing Holdin' Me Back,1,/home/yamen/Projects/Technocolabs/sample_data/popular/There's Nothing Holdin' Me Back - Shawn Mendes.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/There's Nothing Holdin' Me Back - Shawn Mendes.mp3.wav,Extract_Chorus/There's Nothing Holdin' Me Back - Shawn Mendes.wav
Rihanna,Love On The Brain,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Love On The Brain - Rihanna.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Love On The Brain - Rihanna.mp3.wav,Extract_Chorus/Love On The Brain - Rihanna.wav
Drake,Fake Love,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Fake Love - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Fake Love - Drake.mp3.wav,Extract_Chorus/Fake Love - Drake.wav
Taylor Swift,Look What You Made Me Do,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Look What You Made Me Do - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Look What You Made Me Do - Taylor Swift.mp3.wav,Extract_Chorus/Look What You Made Me Do - Taylor Swift.wav
Ed Sheeran,Castle On The Hill,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Castle On The Hill - Ed Sheeran.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Castle On The Hill - Ed Sheeran.mp3.wav,Extract_Chorus/Castle On The Hill - Ed Sheeran.wav
The Chainsmokers,Paris,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Paris - The Chainsmokers.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Paris - The Chainsmokers.mp3.wav,Extract_Chorus/Paris - The Chainsmokers.wav
Justin Timberlake,Can't Stop The Feeling!,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Can't Stop The Feeling! - Justin Timberlake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Can't Stop The Feeling! - Justin Timberlake.mp3.wav,Extract_Chorus/Can't Stop The Feeling! - Justin Timberlake.wav
Shawn Mendes,Mercy,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Mercy - Shawn Mendes.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Mercy - Shawn Mendes.mp3.wav,Extract_Chorus/Mercy - Shawn Mendes.wav
twenty one pilots,Heathens,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Heathens - twenty one pilots.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Heathens - twenty one pilots.mp3.wav,Extract_Chorus/Heathens - twenty one pilots.wav
Halsey,Now Or Never,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Now Or Never - Halsey.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Now Or Never - Halsey.mp3.wav,Extract_Chorus/Now Or Never - Halsey.wav
Kendrick Lamar,DNA.,1,/home/yamen/Projects/Technocolabs/sample_data/popular/DNA. - Kendrick Lamar.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/DNA. - Kendrick Lamar.mp3.wav,Extract_Chorus/DNA. - Kendrick Lamar.wav
Drake,Passionfruit,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Passionfruit - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Passionfruit - Drake.mp3.wav,Extract_Chorus/Passionfruit - Drake.wav
Travis Scott,Goosebumps,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Goosebumps - Travis Scott.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Goosebumps - Travis Scott.mp3.wav,Extract_Chorus/Goosebumps - Travis Scott.wav
Luke Combs,Hurricane,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Hurricane - Luke Combs.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Hurricane - Luke Combs.mp3.wav,Extract_Chorus/Hurricane - Luke Combs.wav
P!nk,What About Us,1,/home/yamen/Projects/Technocolabs/sample_data/popular/What About Us - P!nk.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/What About Us - P!nk.mp3.wav,Extract_Chorus/What About Us - P!nk.wav
Harry Styles,Sign Of The Times,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Sign Of The Times - Harry Styles.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Sign Of The Times - Harry Styles.mp3.wav,Extract_Chorus/Sign Of The Times - Harry Styles.wav
Adele,Water Under The Bridge,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Water Under The Bridge - Adele.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Water Under The Bridge - Adele.mp3.wav,Extract_Chorus/Water Under The Bridge - Adele.wav
Miley Cyrus,Malibu,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Malibu - Miley Cyrus.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Malibu - Miley Cyrus.mp3.wav,Extract_Chorus/Malibu - Miley Cyrus.wav
Shawn Mendes,Treat You Better,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Treat You Better - Shawn Mendes.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Treat You Better - Shawn Mendes.mp3.wav,Extract_Chorus/Treat You Better - Shawn Mendes.wav
XXXTENTACION,Look At Me!,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Look At Me! - XXXTENTACION.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Look At Me! - XXXTENTACION.mp3.wav,n/a
Justin Bieber,Love Yourself,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Love Yourself - Justin Bieber.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Love Yourself - Justin Bieber.mp3.wav,Extract_Chorus/Love Yourself - Justin Bieber.wav
Justin Bieber,Sorry,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Sorry - Justin Bieber.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Sorry - Justin Bieber.mp3.wav,Extract_Chorus/Sorry - Justin Bieber.wav
twenty one pilots,Stressed Out,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Stressed Out - twenty one pilots.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Stressed Out - twenty one pilots.mp3.wav,Extract_Chorus/Stressed Out - twenty one pilots.wav
Adele,Hello,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Hello - Adele.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Hello - Adele.mp3.wav,Extract_Chorus/Hello - Adele.wav
Rihanna,Needed Me,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Needed Me - Rihanna.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Needed Me - Rihanna.mp3.wav,Extract_Chorus/Needed Me - Rihanna.wav
twenty one pilots,Ride,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Ride - twenty one pilots.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Ride - twenty one pilots.mp3.wav,Extract_Chorus/Ride - twenty one pilots.wav
Shawn Mendes,Stitches,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Stitches - Shawn Mendes.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Stitches - Shawn Mendes.mp3.wav,Extract_Chorus/Stitches - Shawn Mendes.wav
Drake,Hotline Bling,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Hotline Bling - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Hotline Bling - Drake.mp3.wav,Extract_Chorus/Hotline Bling - Drake.wav
Adele,Send My Love (To Your New Lover),1,/home/yamen/Projects/Technocolabs/sample_data/popular/Send My Love (To Your New Lover) - Adele.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Send My Love (To Your New Lover) - Adele.mp3.wav,Extract_Chorus/Send My Love (To Your New Lover) - Adele.wav
Justin Bieber,What Do You Mean?,1,/home/yamen/Projects/Technocolabs/sample_data/popular/What Do You Mean? - Justin Bieber.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/What Do You Mean? - Justin Bieber.mp3.wav,Extract_Chorus/What Do You Mean? - Justin Bieber.wav
The Weeknd,The Hills,1,/home/yamen/Projects/Technocolabs/sample_data/popular/The Hills - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/The Hills - The Weeknd.mp3.wav,Extract_Chorus/The Hills - The Weeknd.wav
P!nk,Just Like Fire,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Just Like Fire - P!nk.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Just Like Fire - P!nk.mp3.wav,Extract_Chorus/Just Like Fire - P!nk.wav
Ariana Grande,Dangerous Woman,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Dangerous Woman - Ariana Grande.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Dangerous Woman - Ariana Grande.mp3.wav,Extract_Chorus/Dangerous Woman - Ariana Grande.wav
Drake,Controlla,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Controlla - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Controlla - Drake.mp3.wav,Extract_Chorus/Controlla - Drake.wav
Meghan Trainor,No,1,/home/yamen/Projects/Technocolabs/sample_data/popular/No - Meghan Trainor.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/No - Meghan Trainor.mp3.wav,Extract_Chorus/No - Meghan Trainor.wav
Ariana Grande,Into You,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Into You - Ariana Grande.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Into You - Ariana Grande.mp3.wav,Extract_Chorus/Into You - Ariana Grande.wav
The Weeknd,In The Night,1,/home/yamen/Projects/Technocolabs/sample_data/popular/In The Night - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/In The Night - The Weeknd.mp3.wav,Extract_Chorus/In The Night - The Weeknd.wav
Meghan Trainor,Me Too,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Me Too - Meghan Trainor.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Me Too - Meghan Trainor.mp3.wav,Extract_Chorus/Me Too - Meghan Trainor.wav
Post Malone,White Iverson,1,/home/yamen/Projects/Technocolabs/sample_data/popular/White Iverson - Post Malone.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/White Iverson - Post Malone.mp3.wav,Extract_Chorus/White Iverson - Post Malone.wav
The Weeknd,Can't Feel My Face,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Can't Feel My Face - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Can't Feel My Face - The Weeknd.mp3.wav,Extract_Chorus/Can't Feel My Face - The Weeknd.wav
Coldplay,Hymn For The Weekend,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Hymn For The Weekend - Coldplay.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Hymn For The Weekend - Coldplay.mp3.wav,Extract_Chorus/Hymn For The Weekend - Coldplay.wav
Travis Scott,Antidote,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Antidote - Travis Scott.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Antidote - Travis Scott.mp3.wav,Extract_Chorus/Antidote - Travis Scott.wav
Taylor Swift,Wildest Dreams,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Wildest Dreams - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Wildest Dreams - Taylor Swift.mp3.wav,Extract_Chorus/Wildest Dreams - Taylor Swift.wav
Adele,When We Were Young,1,/home/yamen/Projects/Technocolabs/sample_data/popular/When We Were Young - Adele.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/When We Were Young - Adele.mp3.wav,Extract_Chorus/When We Were Young - Adele.wav
Chris Brown,Back To Sleep,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Back To Sleep - Chris Brown.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Back To Sleep - Chris Brown.mp3.wav,Extract_Chorus/Back To Sleep - Chris Brown.wav
Coldplay,Adventure Of A Lifetime,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Adventure Of A Lifetime - Coldplay.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Adventure Of A Lifetime - Coldplay.mp3.wav,Extract_Chorus/Adventure Of A Lifetime - Coldplay.wav
Future,Wicked,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Wicked - Future.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Wicked - Future.mp3.wav,Extract_Chorus/Wicked - Future.wav
Ed Sheeran,Thinking Out Loud,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Thinking Out Loud - Ed Sheeran.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Thinking Out Loud - Ed Sheeran.mp3.wav,Extract_Chorus/Thinking Out Loud - Ed Sheeran.wav
Fetty Wap,Trap Queen,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Trap Queen - Fetty Wap.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Trap Queen - Fetty Wap.mp3.wav,Extract_Chorus/Trap Queen - Fetty Wap.wav
Maroon 5,Sugar,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Sugar - Maroon 5.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Sugar - Maroon 5.mp3.wav,Extract_Chorus/Sugar - Maroon 5.wav
